OFFENSE_GROUP,DISTRICT,YEAR,MONTH,DAY,HOUR
Drug Violation,D4,2015,10,Tuesday,15
Drug Violation,A1,2015,10,Tuesday,16
Drug Violation,A1,2015,10,Tuesday,16
Drug Violation,A1,2015,10,Tuesday,16
Drug Violation,A1,2015,10,Tuesday,16
Drug Violation,C11,2015,10,Tuesday,15
Drug Violation,B3,2015,10,Tuesday,16
Drug Violation,C11,2015,10,Tuesday,14
Drug Violation,B3,2015,10,Tuesday,14
Drug Violation,A1,2015,10,Tuesday,14
Drug Violation,A1,2015,10,Tuesday,14
Drug Violation,A7,2015,10,Tuesday,13
Drug Violation,A7,2015,10,Tuesday,14
Drug Violation,C6,2015,10,Tuesday,13
Drug Violation,C6,2015,10,Tuesday,13
Drug Violation,A1,2015,10,Tuesday,13
Drug Violation,D4,2015,10,Tuesday,13
Drug Violation,D4,2015,10,Tuesday,12
Drug Violation,C11,2015,10,Tuesday,12
Drug Violation,C6,2015,10,Tuesday,11
Drug Violation,A15,2015,10,Monday,23
Drug Violation,A7,2015,10,Monday,21
Drug Violation,E5,2015,10,Monday,19
Drug Violation,B2,2015,10,Monday,19
Drug Violation,A7,2015,10,Monday,18
Drug Violation,A1,2015,10,Monday,17
Drug Violation,A1,2015,10,Monday,17
Drug Violation,A1,2015,10,Monday,17
Drug Violation,E5,2015,10,Monday,17
Drug Violation,E13,2015,10,Monday,17
Drug Violation,C6,2015,10,Monday,16
Drug Violation,D4,2015,10,Monday,16
Drug Violation,D4,2015,10,Monday,14
Drug Violation,E5,2015,10,Sunday,21
Drug Violation,C11,2015,10,Sunday,20
Drug Violation,B3,2015,10,Sunday,12
Drug Violation,B2,2015,10,Sunday,12
Drug Violation,E13,2015,10,Saturday,23
Drug Violation,A15,2015,10,Saturday,23
Drug Violation,A15,2015,10,Saturday,23
Drug Violation,D4,2015,10,Saturday,20
Drug Violation,C11,2015,10,Saturday,7
Drug Violation,B2,2015,10,Thursday,18
Drug Violation,A1,2015,10,Saturday,17
Drug Violation,B3,2015,10,Saturday,15
Drug Violation,B3,2015,10,Saturday,15
Drug Violation,B3,2015,10,Saturday,14
Drug Violation,A1,2015,10,Saturday,6
Drug Violation,E13,2015,10,Friday,23
Drug Violation,B3,2015,10,Friday,19
Drug Violation,D4,2015,10,Friday,19
Drug Violation,D4,2015,10,Friday,19
Drug Violation,B2,2015,10,Friday,18
Drug Violation,A7,2015,10,Friday,17
Drug Violation,A7,2015,10,Friday,17
Drug Violation,A7,2015,10,Friday,17
Drug Violation,B2,2015,10,Friday,16
Drug Violation,C6,2015,10,Friday,14
Drug Violation,C6,2015,10,Friday,14
Drug Violation,C11,2015,10,Friday,11
Drug Violation,E13,2015,10,Friday,9
Drug Violation,E13,2015,10,Friday,9
Drug Violation,C11,2015,10,Friday,10
Drug Violation,D4,2015,10,Thursday,21
Drug Violation,C6,2015,10,Thursday,19
Drug Violation,A1,2015,10,Thursday,18
Drug Violation,E18,2015,10,Thursday,17
Drug Violation,E18,2015,10,Thursday,17
Drug Violation,B2,2015,10,Thursday,16
Drug Violation,C6,2015,10,Thursday,17
Drug Violation,A1,2015,10,Thursday,16
Drug Violation,E18,2015,10,Thursday,19
Drug Violation,E18,2015,10,Thursday,19
Drug Violation,E18,2015,10,Thursday,19
Drug Violation,B3,2015,10,Thursday,13
Drug Violation,A1,2015,10,Thursday,12
Drug Violation,B3,2015,10,Thursday,11
Drug Violation,B3,2015,10,Thursday,11
Drug Violation,D4,2015,10,Thursday,6
Drug Violation,C11,2015,10,Thursday,6
Drug Violation,C11,2015,10,Thursday,1
Drug Violation,C11,2015,10,Wednesday,21
Drug Violation,E13,2015,10,Wednesday,0
Drug Violation,E13,2015,10,Wednesday,20
Drug Violation,E13,2015,10,Wednesday,20
Drug Violation,E13,2015,10,Wednesday,20
Drug Violation,E13,2015,10,Wednesday,19
Drug Violation,E13,2015,10,Wednesday,19
Drug Violation,D4,2015,10,Wednesday,19
Drug Violation,A7,2015,10,Wednesday,19
Drug Violation,C11,2015,10,Wednesday,7
Drug Violation,C11,2015,10,Wednesday,7
Drug Violation,B2,2015,11,Tuesday,15
Drug Violation,E13,2015,10,Thursday,15
Drug Violation,A1,2015,10,Wednesday,18
Drug Violation,A1,2015,10,Wednesday,15
Drug Violation,A1,2015,10,Wednesday,15
Drug Violation,C6,2015,10,Wednesday,16
Drug Violation,D4,2015,10,Wednesday,14
Drug Violation,B2,2015,10,Wednesday,12
Drug Violation,C6,2015,10,Wednesday,11
Drug Violation,E18,2015,10,Tuesday,15
Drug Violation,B3,2015,10,Wednesday,1
Drug Violation,B3,2015,10,Wednesday,1
Drug Violation,B2,2015,10,Tuesday,19
Drug Violation,A1,2015,10,Tuesday,19
Drug Violation,B2,2015,10,Tuesday,20
Drug Violation,A1,2015,10,Tuesday,19
Drug Violation,C11,2015,10,Tuesday,19
Drug Violation,C11,2015,10,Tuesday,19
Drug Violation,D4,2015,10,Tuesday,19
Drug Violation,D4,2015,10,Tuesday,19
Drug Violation,A1,2015,10,Tuesday,19
Drug Violation,A1,2015,10,Tuesday,19
Drug Violation,E5,2015,10,Tuesday,19
Drug Violation,E5,2015,10,Tuesday,19
Drug Violation,E18,2015,10,Tuesday,19
Drug Violation,B3,2015,10,Tuesday,18
Drug Violation,E13,2015,10,Tuesday,17
Drug Violation,E13,2015,10,Tuesday,17
Drug Violation,E13,2015,10,Tuesday,17
Drug Violation,C11,2015,10,Tuesday,16
Drug Violation,E5,2015,10,Tuesday,15
Drug Violation,A7,2015,10,Tuesday,16
Drug Violation,A1,2015,10,Tuesday,14
Drug Violation,D4,2015,10,Tuesday,14
Drug Violation,B2,2015,10,Tuesday,13
Drug Violation,A7,2015,10,Tuesday,13
Drug Violation,C6,2015,10,Tuesday,13
Drug Violation,D4,2015,10,Tuesday,10
Drug Violation,C6,2015,10,Tuesday,8
Drug Violation,D4,2015,10,Tuesday,7
Drug Violation,A7,2015,10,Tuesday,1
Drug Violation,D14,2015,10,Monday,23
Drug Violation,C11,2015,10,Tuesday,0
Drug Violation,C11,2015,10,Monday,16
Drug Violation,E5,2015,10,Monday,21
Drug Violation,B2,2015,10,Monday,20
Drug Violation,E5,2015,10,Saturday,20
Drug Violation,E13,2015,10,Monday,18
Drug Violation,C6,2015,10,Monday,19
Drug Violation,C11,2015,10,Monday,7
Drug Violation,A1,2015,10,Monday,19
Drug Violation,A1,2015,10,Monday,19
Drug Violation,C6,2015,10,Monday,18
Drug Violation,D4,2015,10,Monday,18
Drug Violation,A1,2015,10,Monday,16
Drug Violation,C11,2015,10,Monday,16
Drug Violation,B2,2015,10,Monday,14
Drug Violation,B2,2015,10,Monday,13
Drug Violation,C11,2015,10,Monday,12
Drug Violation,B2,2015,10,Monday,12
Drug Violation,D4,2015,9,Monday,11
Drug Violation,D4,2015,9,Monday,11
Drug Violation,B3,2015,10,Monday,10
Drug Violation,A1,2015,10,Sunday,14
Drug Violation,D14,2015,10,Monday,9
Drug Violation,A7,2015,10,Monday,0
Drug Violation,B3,2015,10,Sunday,22
Drug Violation,C6,2015,10,Sunday,21
Drug Violation,D4,2015,10,Sunday,19
Drug Violation,C11,2015,10,Sunday,17
Drug Violation,A7,2015,10,Sunday,17
Drug Violation,B3,2015,10,Sunday,16
Drug Violation,C11,2015,10,Sunday,16
Drug Violation,C11,2015,10,Sunday,16
Drug Violation,A1,2015,10,Sunday,14
Drug Violation,A1,2015,10,Saturday,19
Drug Violation,E13,2016,4,Tuesday,18
Drug Violation,D4,2015,10,Saturday,19
Drug Violation,D4,2015,10,Saturday,19
Drug Violation,A1,2015,10,Saturday,19
Drug Violation,A1,2015,10,Saturday,19
Drug Violation,A1,2015,10,Saturday,19
Drug Violation,A15,2015,10,Friday,12
Drug Violation,A1,2015,10,Saturday,18
Drug Violation,A7,2015,10,Saturday,17
Drug Violation,C6,2015,10,Saturday,15
Drug Violation,C11,2015,10,Saturday,12
Drug Violation,A1,2015,10,Saturday,15
Drug Violation,B2,2017,3,Friday,0
Drug Violation,B2,2017,3,Friday,0
Drug Violation,C11,2015,10,Saturday,2
Drug Violation,D4,2015,10,Friday,22
Drug Violation,D4,2015,10,Friday,22
Drug Violation,C11,2015,10,Friday,21
Drug Violation,E13,2015,10,Friday,16
Drug Violation,E13,2015,10,Friday,16
Drug Violation,A1,2015,10,Friday,18
Drug Violation,A1,2015,10,Friday,17
Drug Violation,B2,2015,10,Friday,17
Drug Violation,E18,2015,10,Friday,17
Drug Violation,E18,2015,10,Friday,17
Drug Violation,C11,2015,10,Friday,17
Drug Violation,C11,2015,10,Friday,16
Drug Violation,C11,2015,10,Friday,16
Drug Violation,E5,2015,10,Friday,17
Drug Violation,C6,2015,10,Friday,16
Drug Violation,B3,2015,10,Friday,14
Drug Violation,C6,2015,10,Friday,14
Drug Violation,E13,2015,10,Friday,11
Drug Violation,B3,2015,10,Friday,11
Drug Violation,B3,2015,10,Friday,12
Drug Violation,C6,2015,10,Friday,11
Drug Violation,A7,2015,10,Friday,11
Drug Violation,C11,2015,10,Friday,10
Drug Violation,B2,2015,10,Friday,8
Drug Violation,A1,2015,10,Friday,8
Drug Violation,E5,2015,10,Friday,5
Drug Violation,B3,2015,10,Friday,0
Drug Violation,B3,2015,10,Friday,0
Drug Violation,C11,2015,10,Thursday,20
Drug Violation,C11,2015,10,Thursday,8
Drug Violation,E13,2015,10,Thursday,16
Drug Violation,D14,2015,10,Thursday,20
Drug Violation,A1,2015,10,Thursday,17
Drug Violation,A1,2015,10,Thursday,17
Drug Violation,A1,2015,10,Thursday,17
Drug Violation,A1,2015,10,Thursday,17
Drug Violation,B3,2015,10,Thursday,16
Drug Violation,C11,2015,10,Thursday,15
Drug Violation,B3,2015,10,Thursday,15
Drug Violation,B3,2015,10,Thursday,15
Drug Violation,A1,2015,10,Thursday,14
Drug Violation,A7,2015,10,Thursday,12
Drug Violation,E5,2015,10,Thursday,11
Drug Violation,C6,2015,10,Thursday,9
Drug Violation,C6,2015,10,Thursday,9
Drug Violation,C6,2015,10,Thursday,9
Drug Violation,D4,2015,10,Thursday,9
Drug Violation,C11,2015,10,Thursday,1
Drug Violation,A7,2015,9,Wednesday,19
Drug Violation,C11,2015,9,Tuesday,18
Drug Violation,C11,2015,9,Tuesday,18
Drug Violation,C11,2015,9,Wednesday,18
Drug Violation,D4,2015,9,Wednesday,18
Drug Violation,D4,2015,9,Wednesday,18
Drug Violation,D4,2015,9,Wednesday,18
Drug Violation,D4,2015,9,Wednesday,18
Drug Violation,A15,2015,9,Wednesday,17
Drug Violation,A15,2015,9,Wednesday,17
Drug Violation,A15,2015,9,Wednesday,17
Drug Violation,A7,2015,9,Wednesday,16
Drug Violation,C6,2015,9,Wednesday,16
Drug Violation,E5,2015,9,Monday,14
Drug Violation,C6,2015,9,Wednesday,14
Drug Violation,C11,2015,9,Wednesday,2
Drug Violation,C6,2015,9,Wednesday,1
Drug Violation,D4,2015,9,Tuesday,21
Drug Violation,C11,2015,9,Tuesday,20
Drug Violation,C11,2015,9,Tuesday,19
Drug Violation,B2,2015,9,Tuesday,19
Drug Violation,C11,2015,9,Tuesday,18
Drug Violation,B2,2015,9,Tuesday,18
Drug Violation,B2,2015,9,Tuesday,18
Drug Violation,A15,2015,9,Tuesday,18
Drug Violation,A15,2015,9,Tuesday,18
Drug Violation,A15,2015,9,Tuesday,18
Drug Violation,A15,2015,9,Tuesday,18
Drug Violation,A15,2015,9,Tuesday,18
Drug Violation,A15,2015,9,Tuesday,17
Drug Violation,A1,2015,9,Tuesday,17
Drug Violation,C11,2015,9,Monday,8
Drug Violation,E13,2015,9,Tuesday,13
Drug Violation,E13,2015,9,Tuesday,13
Drug Violation,C6,2015,9,Tuesday,13
Drug Violation,D14,2015,9,Tuesday,0
Drug Violation,B2,2015,9,Monday,21
Drug Violation,B2,2015,9,Monday,21
Drug Violation,B2,2015,9,Monday,8
Drug Violation,A15,2015,9,Monday,3
Drug Violation,C11,2015,9,Monday,2
Drug Violation,C11,2015,9,Sunday,22
Drug Violation,A1,2015,9,Sunday,20
Drug Violation,D14,2015,9,Sunday,20
Drug Violation,D14,2015,9,Sunday,20
Drug Violation,D14,2015,9,Sunday,20
Drug Violation,A15,2015,9,Sunday,20
Drug Violation,A1,2015,9,Sunday,18
Drug Violation,C6,2015,9,Sunday,18
Drug Violation,A1,2015,9,Sunday,16
Drug Violation,A1,2015,9,Sunday,12
Drug Violation,A1,2015,9,Sunday,15
Drug Violation,A1,2015,9,Sunday,12
Drug Violation,A1,2015,9,Sunday,11
Drug Violation,D4,2015,9,Saturday,18
Drug Violation,D4,2015,9,Saturday,18
Drug Violation,C11,2015,9,Saturday,19
Drug Violation,C11,2015,9,Saturday,19
Drug Violation,B2,2015,9,Saturday,18
Drug Violation,B2,2015,9,Saturday,18
Drug Violation,A1,2015,9,Saturday,16
Drug Violation,A1,2015,9,Saturday,15
Drug Violation,A1,2015,9,Saturday,15
Drug Violation,A1,2015,9,Saturday,13
Drug Violation,B3,2015,9,Saturday,12
Drug Violation,B2,2015,9,Saturday,9
Drug Violation,C11,2018,8,Thursday,4
Drug Violation,D14,2015,9,Friday,21
Drug Violation,C6,2015,9,Friday,20
Drug Violation,C6,2015,9,Friday,19
Drug Violation,E13,2015,9,Friday,18
Drug Violation,E13,2015,9,Friday,18
Drug Violation,E13,2015,9,Friday,18
Drug Violation,E13,2015,9,Friday,16
Drug Violation,C11,2015,9,Friday,17
Drug Violation,A1,2015,9,Friday,13
Drug Violation,A1,2015,9,Friday,13
Drug Violation,D14,2015,9,Friday,16
Drug Violation,E18,2015,9,Friday,17
Drug Violation,E18,2015,9,Friday,17
Drug Violation,A7,2015,9,Friday,17
Drug Violation,A1,2015,9,Friday,16
Drug Violation,A1,2015,9,Friday,16
Drug Violation,C6,2015,9,Friday,16
Drug Violation,A1,2015,9,Friday,14
Drug Violation,E5,2015,9,Friday,14
Drug Violation,B3,2015,9,Friday,14
Drug Violation,B3,2015,9,Friday,14
Drug Violation,E18,2015,9,Friday,12
Drug Violation,C6,2015,9,Thursday,20
Drug Violation,B2,2015,9,Thursday,18
Drug Violation,D14,2015,9,Thursday,19
Drug Violation,D14,2015,9,Thursday,19
Drug Violation,A1,2015,9,Thursday,18
Drug Violation,C6,2015,9,Thursday,19
Drug Violation,E18,2015,9,Thursday,16
Drug Violation,E18,2015,9,Thursday,16
Drug Violation,E18,2015,9,Thursday,16
Drug Violation,C11,2015,9,Thursday,16
Drug Violation,A1,2015,9,Thursday,13
Drug Violation,C11,2015,9,Thursday,15
Drug Violation,C11,2015,9,Thursday,7
Drug Violation,A1,2015,9,Thursday,14
Drug Violation,A1,2015,9,Thursday,14
Drug Violation,A1,2015,9,Thursday,14
Drug Violation,D4,2015,11,Wednesday,11
Drug Violation,A1,2015,9,Thursday,13
Drug Violation,A15,2015,9,Thursday,10
Drug Violation,C11,2015,9,Wednesday,16
Drug Violation,B2,2015,9,Wednesday,16
Drug Violation,B2,2015,9,Wednesday,21
Drug Violation,A1,2015,9,Wednesday,20
Drug Violation,A1,2015,9,Wednesday,20
Drug Violation,A1,2015,9,Wednesday,20
Drug Violation,A1,2015,9,Wednesday,20
Drug Violation,E18,2015,9,Wednesday,20
Drug Violation,A1,2015,9,Wednesday,18
Drug Violation,D4,2015,9,Wednesday,19
Drug Violation,E13,2015,9,Wednesday,17
Drug Violation,D4,2015,9,Wednesday,18
Drug Violation,D4,2015,9,Wednesday,18
Drug Violation,D4,2015,9,Wednesday,18
Drug Violation,D4,2015,9,Wednesday,18
Drug Violation,E5,2015,9,Wednesday,16
Drug Violation,C11,2015,9,Wednesday,16
Drug Violation,E5,2015,9,Wednesday,14
Drug Violation,C11,2015,9,Wednesday,7
Drug Violation,C6,2015,9,Wednesday,11
Drug Violation,A1,2015,9,Tuesday,21
Drug Violation,E5,2015,9,Tuesday,22
Drug Violation,A15,2015,9,Tuesday,18
Drug Violation,B3,2015,9,Tuesday,19
Drug Violation,C11,2015,9,Tuesday,17
Drug Violation,D4,2016,12,Wednesday,9
Drug Violation,D4,2016,12,Wednesday,9
Drug Violation,C11,2015,9,Tuesday,16
Drug Violation,E5,2015,9,Tuesday,16
Drug Violation,E5,2015,9,Tuesday,16
Drug Violation,E5,2015,9,Tuesday,16
Drug Violation,A1,2015,9,Tuesday,15
Drug Violation,B3,2015,9,Tuesday,16
Drug Violation,C6,2015,9,Tuesday,12
Drug Violation,D4,2015,9,Tuesday,13
Drug Violation,D4,2015,9,Tuesday,13
Drug Violation,B2,2015,9,Tuesday,12
Drug Violation,D4,2015,9,Tuesday,0
Drug Violation,A1,2015,9,Tuesday,0
Drug Violation,A15,2015,9,Sunday,12
Drug Violation,E13,2015,9,Monday,16
Drug Violation,A7,2015,9,Monday,18
Drug Violation,A7,2015,9,Monday,18
Drug Violation,E18,2015,9,Monday,18
Drug Violation,E18,2015,9,Monday,18
Drug Violation,C11,2015,9,Monday,17
Drug Violation,C11,2015,9,Monday,17
Drug Violation,E13,2015,9,Monday,17
Drug Violation,E13,2015,9,Monday,17
Drug Violation,C6,2015,9,Monday,16
Drug Violation,C6,2015,9,Monday,17
Drug Violation,E5,2015,9,Monday,16
Drug Violation,E13,2015,9,Monday,16
Drug Violation,E13,2015,9,Monday,16
Drug Violation,C11,2015,9,Monday,12
Drug Violation,D4,2015,9,Monday,9
Drug Violation,D14,2015,9,Monday,2
Drug Violation,C11,2015,9,Monday,1
Drug Violation,B2,2015,9,Sunday,20
Drug Violation,B3,2015,9,Sunday,19
Drug Violation,B3,2015,9,Sunday,19
Drug Violation,D14,2015,9,Sunday,19
Drug Violation,A7,2015,9,Sunday,15
Drug Violation,B3,2015,9,Sunday,13
Drug Violation,B3,2015,9,Sunday,13
Drug Violation,A7,2015,9,Sunday,10
Drug Violation,B3,2015,9,Saturday,21
Drug Violation,B3,2015,9,Saturday,21
Drug Violation,B2,2015,9,Saturday,20
Drug Violation,A1,2015,9,Saturday,18
Drug Violation,A1,2015,9,Saturday,18
Drug Violation,E18,2015,9,Saturday,16
Drug Violation,B3,2015,9,Saturday,13
Drug Violation,C11,2015,9,Saturday,12
Drug Violation,E18,2015,9,Friday,21
Drug Violation,E18,2015,9,Friday,18
Drug Violation,B2,2015,9,Friday,18
Drug Violation,A1,2015,9,Friday,17
Drug Violation,E5,2015,9,Friday,17
Drug Violation,B2,2015,9,Friday,16
Drug Violation,B2,2015,9,Friday,14
Drug Violation,C11,2015,9,Friday,15
Drug Violation,B2,2015,9,Friday,14
Drug Violation,D4,2015,9,Friday,15
Drug Violation,D4,2015,9,Friday,15
Drug Violation,C6,2015,9,Friday,11
Drug Violation,D4,2015,9,Friday,10
Drug Violation,D4,2015,9,Friday,10
Drug Violation,A7,2015,9,Friday,10
Drug Violation,D4,2015,9,Friday,10
Drug Violation,D4,2015,9,Friday,10
Drug Violation,A1,2015,9,Friday,7
Drug Violation,C11,2015,9,Friday,5
Drug Violation,B2,2015,9,Thursday,23
Drug Violation,C11,2015,9,Thursday,21
Drug Violation,E18,2015,9,Thursday,22
Drug Violation,B2,2015,9,Thursday,19
Drug Violation,B2,2015,9,Thursday,17
Drug Violation,E5,2015,9,Thursday,19
Drug Violation,A1,2015,9,Thursday,18
Drug Violation,A1,2015,9,Thursday,18
Drug Violation,A1,2015,9,Thursday,18
Drug Violation,E18,2015,9,Tuesday,7
Drug Violation,C11,2015,9,Thursday,17
Drug Violation,B3,2015,9,Thursday,17
Drug Violation,B3,2015,9,Thursday,17
Drug Violation,B3,2015,9,Thursday,17
Drug Violation,D4,2015,9,Thursday,17
Drug Violation,D4,2015,9,Thursday,17
Drug Violation,D4,2015,9,Thursday,15
Drug Violation,D4,2015,9,Thursday,15
Drug Violation,B2,2015,9,Thursday,17
Drug Violation,B2,2015,9,Thursday,17
Drug Violation,E5,2015,9,Thursday,13
Drug Violation,E5,2015,9,Wednesday,20
Drug Violation,A1,2015,9,Wednesday,19
Drug Violation,A1,2015,9,Wednesday,19
Drug Violation,A1,2015,9,Wednesday,19
Drug Violation,E5,2015,9,Wednesday,17
Drug Violation,B3,2015,9,Wednesday,19
Drug Violation,E5,2015,9,Wednesday,19
Drug Violation,B2,2015,9,Wednesday,19
Drug Violation,A1,2015,9,Wednesday,18
Drug Violation,A15,2015,9,Monday,12
Drug Violation,A15,2015,9,Wednesday,19
Drug Violation,A1,2015,9,Wednesday,17
Drug Violation,C11,2015,9,Wednesday,18
Drug Violation,D4,2015,9,Wednesday,16
Drug Violation,D4,2015,9,Wednesday,16
Drug Violation,D4,2015,9,Wednesday,16
Drug Violation,A1,2015,9,Wednesday,16
Drug Violation,E5,2015,9,Wednesday,15
Drug Violation,C11,2015,9,Wednesday,0
Drug Violation,C6,2015,9,Wednesday,14
Drug Violation,C6,2015,9,Wednesday,14
Drug Violation,A1,2015,9,Wednesday,12
Drug Violation,C11,2015,9,Wednesday,10
Drug Violation,C11,2015,9,Wednesday,9
Drug Violation,C6,2015,9,Wednesday,10
Drug Violation,D4,2015,9,Wednesday,10
Drug Violation,D4,2015,9,Wednesday,10
Drug Violation,B2,2015,9,Wednesday,9
Drug Violation,E5,2015,9,Wednesday,1
Drug Violation,B2,2015,9,Tuesday,19
Drug Violation,B2,2015,9,Tuesday,19
Drug Violation,E13,2015,9,Tuesday,16
Drug Violation,D4,2015,9,Tuesday,19
Drug Violation,D4,2015,9,Tuesday,18
Drug Violation,B2,2015,9,Tuesday,17
Drug Violation,A15,2015,9,Sunday,12
Drug Violation,D14,2015,9,Tuesday,18
Drug Violation,A7,2015,9,Tuesday,17
Drug Violation,C6,2015,9,Tuesday,17
Drug Violation,B3,2015,9,Tuesday,16
Drug Violation,B3,2015,9,Tuesday,15
Drug Violation,B2,2015,9,Tuesday,15
Drug Violation,B2,2015,9,Tuesday,15
Drug Violation,C11,2015,9,Tuesday,14
Drug Violation,D4,2015,9,Tuesday,13
Drug Violation,C6,2015,9,Tuesday,13
Drug Violation,B2,2015,9,Tuesday,12
Drug Violation,C6,2015,9,Tuesday,13
Drug Violation,C11,2015,9,Tuesday,13
Drug Violation,C11,2015,9,Tuesday,13
Drug Violation,C6,2015,9,Tuesday,13
Drug Violation,D4,2015,9,Tuesday,12
Drug Violation,C6,2015,9,Tuesday,11
Drug Violation,C11,2015,9,Monday,23
Drug Violation,C11,2015,9,Monday,23
Drug Violation,C11,2015,9,Monday,23
Drug Violation,C11,2015,9,Monday,22
Drug Violation,E18,2015,9,Monday,20
Drug Violation,B2,2015,9,Monday,18
Drug Violation,C11,2015,9,Monday,19
Drug Violation,C11,2015,9,Monday,19
Drug Violation,E13,2015,9,Monday,18
Drug Violation,E13,2015,9,Monday,18
Drug Violation,E13,2015,9,Monday,18
Drug Violation,B2,2015,9,Monday,18
Drug Violation,D4,2015,9,Monday,17
Drug Violation,D4,2015,9,Monday,17
Drug Violation,A7,2015,9,Monday,16
Drug Violation,B2,2015,9,Monday,15
Drug Violation,B2,2015,9,Monday,15
Drug Violation,C6,2015,9,Monday,17
Drug Violation,C6,2015,9,Monday,15
Drug Violation,C11,2015,9,Monday,14
Drug Violation,C11,2015,9,Monday,14
Drug Violation,C11,2015,9,Monday,14
Drug Violation,C11,2015,9,Sunday,18
Drug Violation,A7,2015,9,Sunday,16
Drug Violation,A1,2015,9,Sunday,14
Drug Violation,E18,2015,9,Sunday,12
Drug Violation,D4,2015,9,Sunday,0
Drug Violation,E5,2015,9,Saturday,22
Drug Violation,C11,2015,9,Saturday,22
Drug Violation,B2,2015,9,Saturday,20
Drug Violation,B2,2015,9,Saturday,19
Drug Violation,B2,2015,9,Saturday,19
Drug Violation,B2,2015,9,Saturday,19
Drug Violation,A15,2015,9,Friday,12
Drug Violation,B2,2015,9,Saturday,18
Drug Violation,E18,2015,9,Saturday,17
Drug Violation,E18,2015,9,Saturday,17
Drug Violation,E18,2015,9,Saturday,17
Drug Violation,D14,2015,9,Saturday,0
Drug Violation,D14,2015,9,Saturday,0
Drug Violation,D14,2015,9,Saturday,0
